prop_id,prop_nm,MARSHA_TXT,PROP_STATUS_TXT,OPS_REGION_TXT,NALO_INTL_TXT,brand_txt,hotel_type_txt,OWNER_TYPE_TXT,DUD_DIVISION_CD,DUD_UNIT_CD,DUD_DEPT_CD,PEOPLESOFT_ID_DIVISION,PEOPLESOFT_ID_UNIT,PEOPLESOFT_ID_DEPT,PROP_MGR_TXT,PROP_OWNER_TXT,PROP_FRAN_TXT,PROP_AM_TXT
a1W1I000000aWRQUA2,Le Méridien Chambers Minneapolis,MSPMD,Deflagged,West,NALO,Le Méridien,FS,M,,,,,,,0011I00000cJTjcQAG,0011I00000cJWMKQA4,,
a1W1I000000aW9LUAU,Fairfield Inn & Suites Los Angeles North Hollywood,LAXNH,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWMkQAO,0011I00000cJWUVQA4,0011I00000cJWUVQA4,
a1W1I000000aW9MUAU,Fairfield Inn & Suites Nogales,NOGFI,Open,CALA,INTL,Fairfield Inn & Suites,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfUQAW,,
a1W1I000000aW9VUAU,Fairfield by Marriott Inn & Suites Virginia Beach/Norfolk Airport,ORFFV,Open,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWh5QAG,0011I00000cJWh5QAG,0011I00000cJWh5QAG,
a1W1I000000aW9WUAU,Courtyard by Marriott Lima Surco,LIMSU,Pre-Opening,CALA,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00000cJWMmQAO,,
a1W1I000000aW6wUAE,Courtyard by Marriott Amritsar,ATQGT,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWeAQAW,,
a1W1I000000aW6xUAE,Minsk Marriott Hotel,MHPMC,Open,Europe,INTL,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJVF3QAO,0011I00000cJWRnQAO,0011I00000cJWRnQAO,
a1W1I000000aW6yUAE,Courtyard by Marriott Chalong Bay Phuket,HKTPC,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00000cJWNlQAO,,
a1W1I000000aW7iUAE,Fairfield by Marriott Inn & Suites San Francisco Airport North,SFOFA,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWeWQAW,0011I00000cJWeWQAW,0011I00000cJWeWQAW,
a1W1I000000aW7jUAE,"University Arms Hotel, Autograph Collection",CBGAK,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJVkCQAW,0011I00000cJVkEQAW,0011I00000cJWk4QAG,
a1W1I000000aWU8UAM,Aloft Oklahoma City Quail Springs,OKCAN,Cancelled,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJToJQAW,0011I00000cJToJQAW,
a1W1I000000aW8YUAU,TownePlace Suites By Marriott Detroit Taylor,DTWTO,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWnlQAG,0011I00000cJWnlQAG,0011I00000cJWnlQAG,
a1W1I000000aWNtUAM,CY CA San Bernardino Ontario Airport USA,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXo4QAG,0011I00000cJXo4QAG,,
a1W1I000000aWNuUAM,Fitchburg,BOSCF,Deflagged,East,NALO,Courtyard By Marriott,MSB,F,31,286,13,65,65286,,,,,
a1W1I000000aWNvUAM,Renaissance Syracuse Hotel,SYRBR,Deflagged,East,NALO,Renaissance Hotels & Resorts,FS,F,96,F47,13,71,71F47,,,,,
a1W1I000000aW8wUAE,TownePlace Suites By Marriott Tampa South,TPAXT,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWgPQAW,0011I00000cJWgPQAW,0011I00000cJWgPQAW,
a1W1I000000aWOaUAM,Chicago Edition Residences,,Cancelled,West,NALO,Edition,Luxury,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJUcEQAW,,
a1W1I000000aWObUAM,The Los Angeles Downtown EDITION Residences,,Cancelled,West,NALO,Edition,Luxury,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJWbRQAW,,
a1W1I000000aWOcUAM,Minneapolis Marriott Suites Downtown,,Cancelled,West,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJXpaQAG,0011I00000cJWb7QAG,0011I00000cJWb7QAG,
a1W1I000000aWPNUA2,Toronto Mississauga,,Cancelled,Canada,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXc1QAG,0011I00000cJXc1QAG,0011I00000cJXc1QAG,
a1W1I000000aWPOUA2,Rapid City,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXckQAG,0011I00000cJXckQAG,0011I00000cJXckQAG,
a1W1I000000aW8xUAE,"Roomers Munich, Autograph Collection",MUCAK,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJWUwQAO,0011I00000cJU3GQAW,0011I00000cJWV8QAO,
a1W1I000000aW9YUAU,Courtyard by Marriott London Heathrow Airport,LHRCY,Pre-Opening,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00001C0GwcQAF,0011I00000cJVQTQA4,0011I00000cJWZkQAO,
a1W1I000000aW70UAE,"The Ritz-Carlton, Haikou",HAKRZ,Open,Greater China,INTL,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00000cJWe7QAG,,
a1W1I000000aWQnUAM,TownePlace Suites By Marriott Charlottesville,,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXnSQAW,0011I00000cJXnSQAW,0011I00000cJXnSQAW,
a1W1I000000aW71UAE,Renaissance Haikou Hotel,HAKMH,Open,Greater China,INTL,Renaissance Hotels & Resorts,FS,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWe7QAG,,
a1W1I000000aW7lUAE,Courtyard by Marriott Neemrana,DELNM,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00000cJWacQAG,,
a1W1I000000aW7mUAE,"The Prince Sakura Tower Tokyo, Autograph Collection",TYOAK,Open,APEC,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJWb6QAG,0011I00000cJWb6QAG,0011I00000cJWb6QAG,
a1W1I000000aW7nUAE,Courtyard by Marriott Zhengzhou East,CGOCY,Open,Greater China,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWdrQAG,,
a1W1I000000aW7oUAE,JW Marriott Resort & Spa Palawan Puerto Princesa,PPSJW,Pre-Opening,APEC,INTL,JW Marriott Hotels and Resorts,Luxury,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWQRQA4,,
a1W1I000000aW8ZUAU,TownePlace Suites By Marriott El Paso East/I-10,ELPTE,Open,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWMkQAO,0011I00000cJWeTQAW,0011I00000cJWeTQAW,
a1W1I000000aW8aUAE,AC Hotel by Marriott Bella Sky Copenhagen,CPHAC,Open,Europe,INTL,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJUmLQAW,0011I00000cJWgBQAW,0011I00000cJTV2QAO,
a1W1I000000aW99UAE,Courtyard By Marriott Carteret Rahway,EWRCG,Pre-Opening,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWdRQAW,0011I00000cJWdRQAW,
a1W1I000000aW9AUAU,AC Hotel by Marriott Miami Airport West/Doral,MIADR,Open,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJWbEQAW,0011I00000cJWbEQAW,0011I00000cJWbEQAW,
a1W1I000000aWA0UAM,Fairfield Inn & Suites San Diego Mission Bay,SANFM,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWhQQAW,0011I00000cJWhQQAW,0011I00000cJWhQQAW,
a1W1I000000aWA1UAM,"Pannonhalma Abbey Hotel, An Autograph Collection Hotel, Hungary",BUDKM,Pre-Opening,Europe,INTL,Autograph Collection,FS,F,,,,,,,,0011I00000cJWYuQAO,0011I00000cJWYuQAO,
a1W1I000000aW72UAE,TownePlace Suites By Marriott Houston Sugar Land,,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWU2QAO,0011I00000cJWU2QAO,0011I00000cJWU2QAO,
a1W1I000000aWUAUA2,Aloft San Diego Downtown Gaslamp-Quarter,SANAQ,Cancelled,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXiUQAW,0011I00000cJVY7QAO,0011I00000cJVY7QAO,
a1W1I000000aWUBUA2,Aloft Salt Lake City Downtown,SLCAL,Cancelled,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXiUQAW,0011I00000cJVflQAG,0011I00000cJVflQAG,
a1W1I000000aW73UAE,Courtyard by Marriott Jakarta,JKTCY,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00000cJWegQAG,,
a1W1I000000aW7qUAE,Courtyard by Marriott Foshan Nanhai,FUONA,Pre-Opening,Greater China,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00000cJWcVQAW,,
a1W1I000000aWNxUAM,Whitecourt,,Cancelled,Canada,NALO,Fairfield Inn & Suites,MSB,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXlaQAG,,
a1W1I000000aWNyUAM,Freehold,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,0011I00000cJXUzQAO,
a1W1I000000aW7rUAE,Courtyard by Marriott Singapore Novena,SINCY,Open,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWbFQAW,,
a1W1I000000aWOeUAM,LaGrange,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXptQAG,0011I00000cJXptQAG,0011I00000cJXptQAG,
a1W1I000000aW8DUAU,JW Marriott Mussoorie Walnut Grove Resort & Spa,DEDJW,Open,APEC,INTL,JW Marriott Hotels and Resorts,Luxury,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfaQAG,,
a1W1I000000aW8EUAU,JW Marriott Hotel Chongqing,CKGJW,Open,Greater China,INTL,JW Marriott Hotels and Resorts,Luxury,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfbQAG,,
a1W1I000000aWPSUA2,Tustin Orange County,,Cancelled,West,NALO,Residence Inn By Marriott,MSB,O,,,,,,,0011I00000cJXVUQA4,0011I00000cJXVUQA4,,
a1W1I000000aW74UAE,Yogyakarta Marriott Hotel,JOGMC,Open,APEC,INTL,Marriott Hotels & Resorts,FS,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWeOQAW,,
a1W1I000000aWQCUA2,Denver Aurora,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJXn2QAG,0011I00000cJXn2QAG,
a1W1I000000aW76UAE,"The Ritz-Carlton, Perth",PERRZ,Open,APEC,INTL,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00000cJWerQAG,,
a1W1I000000aW8GUAU,"The MC Hotel, Autograph Collection",EWRAK,Open,East,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJWdkQAG,0011I00000cJWS1QAO,0011I00000cJWS1QAO,
a1W1I000000aW9ZUAU,"The Bentley Edgewater Miami, Autograph Collection",MIAAD,Pre-Opening,East,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJWhOQAW,0011I00000cJWhOQAW,0011I00000cJWhOQAW,
a1W1I000000aWRUUA2,Sheraton Fisherman's Wharf Hotel,SFOSI,Deflagged,West,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXlmQAG,0011I00000cJXlmQAG,0011I00000cJXlmQAG,
a1W1I000000aWRVUA2,Philadelphia 201 Hotel,,Deflagged,East,NALO,Independent,Other,F,,,,,,,0011I00000cJWMlQAO,0011I00000cJXxfQAG,0011I00000cJXxfQAG,
a1W1I000000aW79UAE,Lagos Marriott Hotel Ikeja,LOSLG,Pre-Opening,AFIO,INTL,Marriott Hotels & Resorts,FS,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWNLQA4,,
a1W1I000000aW7vUAE,Courtyard by Marriott Sarajevo,SJJCY,Open,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJWSjQAO,0011I00000cJWSjQAO,
a1W1I000000aW7wUAE,Residence Inn Sarajevo,SJJRI,Open,Europe,INTL,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJWSiQAO,0011I00000cJWSiQAO,
a1W1I000000aWSaUAM,Le Méridien St. Julians Hotel & Spa,MLAMD,Deflagged,Europe,INTL,Le Méridien,FS,M,,,,,,,0011I00000cJVqwQAG,0011I00000cJXkrQAG,,
a1W1I000000aW8HUAU,"The Ritz-Carlton, Kunming",KMGRZ,Pre-Opening,Greater China,INTL,The Ritz-Carlton,Luxury,M,,,,,,,,0011I00000cJWfdQAG,,
a1W1I000000aW8IUAU,SpringHill Suites By Marriott Nashville Brentwood,BNAWO,Open,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJWNqQAO,0011I00000cJWNqQAO,0011I00000cJWNqQAO,
a1W1I000000aW9cUAE,Moxy Milan Linate Airport,MILOL,Open,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00001HO2MUQA1,0011I00000cJVM2QAO,0011I00001I97A5QAJ,
a1W1I000000aWAAUA2,Malta Marriott Hotel & Spa,MLAMC,Open,Europe,INTL,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJWWlQAO,0011I00000cJWWlQAO,0011I00000cJWWlQAO,
a1W1I000000aWUDUA2,Aloft Chattanooga Downtown,,Cancelled,East,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXr9QAG,0011I00000cJXr9QAG,0011I00000cJXr9QAG,
a1W1I000000aWUEUA2,Aloft Manhattan Midtown,NYCMN,Cancelled,East,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXqPQAW,0011I00000cJXqwQAG,0011I00000cJXqwQAG,
a1W1I000000aWABUA2,Courtyard by Marriott Hotel Paris Creteil,PARCC,Pre-Opening,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJWMSQA4,0011I00000cJWMSQA4,0011I00000cJWW3QAO,
a1W1I000000aWNzUAM,Cheyenne,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXnWQAW,0011I00000cJXnWQAW,0011I00000cJXnWQAW,
a1W1I000000aWO0UAM,Freehold,TTNRF,Cancelled,East,NALO,Residence Inn By Marriott,MSB,F,56,6A9,13,56,566A9,,0011I00000cJXUzQAO,0011I00000cJXUzQAO,0011I00000cJXUzQAO,
a1W1I000000aWO1UAM,Visalia,VISRI,Cancelled,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXnWQAW,0011I00000cJXqAQAW,0011I00000cJXqAQAW,
a1W1I000000aWO2UAM,MHR AR Little Rock North USA,,Cancelled,East,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,,0011I00000cJXoVQAW,,
a1W1I000000aW7AUAU,Renaissance Xining Hotel,XNNBR,Pre-Opening,Greater China,INTL,Renaissance Hotels & Resorts,FS,M,,,,,,,,0011I00000cJWfvQAG,,
a1W1I000000aWOgUAM,Las Vegas Southwest,,Cancelled,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXrzQAG,0011I00000cJXrzQAG,0011I00000cJXrzQAG,
a1W1I000000aW7BUAU,Madrid Marriott Auditorium Hotel & Conference Center,MADAD,Open,Europe,INTL,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJWejQAG,0011I00000cJWejQAG,0011I00000cJWejQAG,
a1W1I000000aW7CUAU,AC Hotel by Marriott Istanbul Macka,ISTAC,Open,Europe,INTL,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJWRUQA4,0011I00000cJWRUQA4,0011I00000cJWRUQA4,
a1W1I000000aWPVUA2,Pittsburgh Monaca,,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJXWbQAO,0011I00000cJXWbQAO,
a1W1I000000aW7zUAE,Jeddah Marriott Hotel Madinah Road,JEDMR,Pre-Opening,ME,INTL,Marriott Hotels & Resorts,FS,M,,,,,,,,0011I00000cJWSPQA4,,
a1W1I000000aWQFUA2,Moxy San Francisco Downtown,,Cancelled,West,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXu7QAG,0011I00000cJXu7QAG,0011I00000cJXu7QAG,
a1W1I000000aWQGUA2,AC Hotel Tampa Clearwater Beach,,Cancelled,East,NALO,AC Hotels By Marriott,MSB,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJWNzQAO,,
a1W1I000000aWQHUA2,Fairfield Inn & Suites Barstow,DAGFI,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXsyQAG,0011I00000cJXsyQAG,0011I00000cJXsyQAG,
a1W1I000000aW8JUAU,Courtyard by Marriott Bengaluru Hebbal,BLRHB,Open,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfhQAG,,
a1W1I000000aWQtUAM,Napa Petaluma,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJWMlQAO,0011I00000cJXeJQAW,0011I00000cJXeJQAW,
a1W1I000000aWQuUAM,Racine Architect Hotel & Conference Center,.,Deflagged,West,NALO,Independent,Other,F,,,,,,,,,,
a1W1I000000aWQvUAM,Dallas Downtown/East,DALSE,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXWYQA4,0011I00000cJWMoQAO,0011I00000cJWMoQAO,
a1W1I000000aW9aUAE,Fairfield Inn & Suites Buffalo Amherst/University,BUFFN,Open,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWhHQAW,0011I00000cJWhHQAW,0011I00000cJWhHQAW,
a1W1I000000aW9oUAE,"Falkenstein Grand, Autograph Collection",FRAFV,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJVoNQAW,0011I00000cJVoNQAW,0011I00000cJVoNQAW,
a1W1I000000aW9pUAE,Courtyard By Marriott Al Khobar Half Moon Bay,DHACA,Pre-Opening,ME,INTL,Courtyard By Marriott,MSB,F,,,,,,,,0011I00000cJWSPQA4,,
a1W1I000000aW7DUAU,Renaissance Suzhou Taihu Lake Hotel,WUXBR,Open,Greater China,INTL,Renaissance Hotels & Resorts,FS,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWenQAG,,
a1W1I000000aW7EUAU,Fairfield Inn & Suites by Marriott Queretaro Juriquilla,QROPT,Open,CALA,INTL,Fairfield Inn & Suites,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfUQAW,,
a1W1I000000aW80UAE,Residence Inn by Marriott Dammam,DMMRI,Pre-Opening,ME,INTL,Residence Inn By Marriott,MSB,M,,,,,,,,0011I00000cJWSQQA4,,
a1W1I000000aW81UAE,Fairfield by Marriott Inn & Suites Oakhurst Yosemite,FATOK,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWfNQAW,0011I00000cJWfNQAW,0011I00000cJWfNQAW,
a1W1I000000aW9qUAE,"The Dixon, Tower Bridge, Autograph Collection",LONDX,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJWkHQAW,0011I00000cJVmpQAG,0011I00000cJVmpQAG,
a1W1I000000aWA2UAM,Moxy Brussels Midi Station,BRUBO,Pre-Opening,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00000cJWW4QAO,0011I00000cJWW4QAO,0011I00000cJWW4QAO,
a1W1I000000aWACUA2,Courtyard by Marriott Hakuba,MMJCH,Open,APEC,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJWagQAG,0011I00000cJWOjQAO,0011I00000cJWOjQAO,
a1W1I000000aW7GUAU,Moxy Milan Malpensa Airport,MILOX,Open,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00001HO2MUQA1,0011I00000cJVM2QAO,0011I00001I97A5QAJ,
a1W1I000000aW7IUAU,Kunming Wind Valley Golf Club by JW Marriott,,Pre-Opening,Greater China,INTL,JW Marriott Hotels and Resorts,Luxury,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWNWQA4,,
a1W1I000000aW82UAE,AC Hotel Queretaro Antea,QROQA,Open,CALA,INTL,AC Hotels By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfUQAW,,
a1W1I000000aWUnUAM,TownePlace Suites By Marriott Baltimore White Marsh,,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXUQQA4,0011I00000cJWn3QAG,0011I00000cJWn3QAG,
a1W1I000000aW83UAE,Courtyard by Marriott  Mexico City Vallejo,MEXVJ,Open,CALA,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfUQAW,,
a1W1I000000aW84UAE,Fairfield Inn & Suites by Marriott Mexico City Vallejo,MEXFI,Open,CALA,INTL,Fairfield Inn & Suites,MSB,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWfUQAW,,
a1W1I000000aWO3UAM,AC Hotel By Marriott San Francisco Downtown,,Cancelled,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWZoQAO,0011I00000cJWZoQAO,
a1W1I000000aWO4UAM,Tyler,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXWFQA4,0011I00000cJXWFQA4,0011I00000cJXWFQA4,
a1W1I000000aWO5UAM,RH CA San Diego Downtown USA,,Cancelled,West,NALO,Renaissance Hotels & Resorts,FS,M,,,,,,,,0011I00000cJXVUQA4,,
a1W1I000000aW8jUAE,SpringHill Suites By Marriott Stillwater,PNCSH,Open,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJWg2QAG,0011I00000cJWg2QAG,0011I00000cJWg2QAG,
a1W1I000000aWA3UAM,Residence Inn By Marriott St. Paul Downtown,MSPRD,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000myNehQAE,0011I00000jN3l3QAC,0011I00000jN3l3QAC,
a1W1I000000aWAjUAM,"Grand Hotel River Park, a Luxury Collection Hotel, Bratislava",BTSLC,Open,Europe,INTL,The Luxury Collection,Luxury,F,,,,,,,0011I00000cJWm4QAG,0011I00000cJWifQAG,0011I00000cJWm4QAG,
a1W1I000000aWAkUAM,"The Pantheon Iconic Rome Hotel, Autograph Collection",ROMPA,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJWWuQAO,0011I00000cJWWuQAO,0011I00000cJWWuQAO,
a1W1I000000aWQIUA2,TownePlace Suites By Marriott Barstow,DAGTS,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXsyQAG,0011I00000cJXsyQAG,0011I00000cJXsyQAG,
a1W1I000000aWC0UAM,Sheraton Ashbourne,DUBSI,Pre-Opening,Europe,INTL,Sheraton Hotels,FS,F,,,,,,,0011I00000cJWlEQAW,0011I00000cJVmNQAW,0011I00000cJVmNQAW,
a1W1I000000aWCEUA2,Moxy Hamburg Altona,HAMOA,Pre-Opening,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00000cJWU9QAO,0011I00000uBzvkQAC,0011I00001E2g4YQAR,
a1W1I000000aWCFUA2,Residence Inn by Marriott Hamburg Altona,HAMRA,Pre-Opening,Europe,INTL,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJWU9QAO,0011I00000uBzvkQAC,0011I00001E2g4YQAR,
a1W1I000000aWRYUA2,W New York,NYCWW,Deflagged,East,NALO,W Hotels,Luxury,M,,,,,,,,,,
a1W1I000000aWCbUAM,CY Al Ain United Arab Emirates,AANCY,Pre-Opening,ME,INTL,Courtyard By Marriott,MSB,F,,,,,,,,0011I00000cJWncQAG,,
a1W1I000000aWCxUAM,SpringHill Suites By Marriott Joplin,JLNSH,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJWlUQAW,0011I00000cJWlUQAW,0011I00000cJWlUQAW,
a1W1I000000aWDLUA2,TownePlace Suites By Marriott Dallas Hutchins,,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWmRQAW,0011I00000cJWmRQAW,0011I00000cJWmRQAW,
a1W1I000000aWDhUAM,SpringHill Suites By Marriott Birmingham Gardendale,BHMSG,Open,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJWc1QAG,0011I00000cJWc1QAG,0011I00000cJWc1QAG,
a1W1I000000aWDiUAM,Fairfield by Marriott Inn & Suites Denver Southwest/Littleton,DENLF,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWMkQAO,0011I00000cJWOQQA4,0011I00000cJWOQQA4,
a1W1I000000aWE2UAM,Aloft Santiago Vitacura,SCLAL,Pre-Opening,CALA,INTL,Aloft Hotels,MSB,F,,,,,,,0011I00000cJWZWQA4,0011I00000cJWZWQA4,0011I00000cJWZWQA4,
a1W1I000000aWT9UAM,W Atlanta - Buckhead,ATLBW,Deflagged,East,NALO,W Hotels,Luxury,F,,,,,,,0011I00001HOIIgQAP,0011I00000cJXmUQAW,0011I00000cJXmUQAW,
a1W1I000000aWECUA2,SpringHill Suites By Marriott East Rutherford Meadowlands/Carlstadt,EWRSW,Pre-Opening,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXnJQAW,0011I00000cJWXyQAO,0011I00000cJWXyQAO,
a1W1I000000aWAmUAM,Fairfield by Marriott Inn & Suites Corpus Christi Central,CRPFW,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWg2QAG,0011I00000cJWg2QAG,0011I00000cJWg2QAG,
a1W1I000000aWAnUAM,Sheraton Bratislava Hotel,BTSSI,Open,Europe,INTL,Sheraton Hotels,FS,F,,,,,,,0011I00000cJWkpQAG,0011I00000cJWkpQAG,0011I00000cJWkpQAG,
a1W1I000000aWUJUA2,Aloft Mountain View,SFOAV,Cancelled,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXiUQAW,0011I00000cJVeeQAG,0011I00000cJVeeQAG,
a1W1I000000aWBJUA2,W Marbella,AGPWH,Pre-Opening,Europe,INTL,W Hotels,Luxury,M,,,,,,,0011I00000cJSKkQAO,0011I00000cJWXDQA4,,
a1W1I000000aWBKUA2,Aloft Waco Baylor,WCOAL,Open,West,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJWUZQA4,0011I00000cJWUZQA4,0011I00000cJWUZQA4,
a1W1I000000aWBMUA2,The Westin Muscat,,Pre-Opening,ME,INTL,Westin Hotels,FS,M,,,,,,,0011I00000cJTjcQAG,0011I00000cJWaCQAW,,
a1W1I000000aWBvUAM,SpringHill Suites By Marriott Yuba City,,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWlBQAW,0011I00000cJWlBQAW,
